stratID,F_small,F_med,F_large,S_small,S_med,S_large,B,Bflux,Y,Y_small,Y_med,Y_large,E,E_small,E_med,E_large,Wmean,Winfmax,propLarge,slope,intercept,r2
6574,2.371873909,0.206899379,2.922293437,0.502480876,0.126047712,0.468272906,1.009508597,0.293274941,0.193789296,5.90E-10,0.193789296,4.27E-23,14,6,2,6,2.576353934,97.37542065,1.65E-11,-3.307155679,-14.24429035,0.554361413
6575,2.794608485,2.970499381,1.552600406,0.914223661,0.956728364,0.189134891,1.010679792,0.327887493,0.13224745,0.034798161,0.09744929,4.97E-42,8,2,0,6,1.099688641,205.3559792,2.14E-05,-5.364291276,-17.46824142,0.459487498
6576,1.631005438,0.222267758,1.604648403,0.98120974,0.616549748,0.244816459,0.988414801,0.295221224,0.155318228,0.054911176,0.100407052,2.06E-35,8,2,0,6,1.136203637,151.6317461,0.000304961,-4.584741831,-15.90648278,0.467792324
6577,2.717155501,0.297996996,2.841016085,0.484345526,0.14555538,0.340644441,0.982227336,0.277845431,0.268309064,3.09E-07,0.268308755,5.54E-33,15,6,3,6,2.566206897,96.04075414,7.56E-13,-4.519775507,-16.8200923,0.525313296
6578,1.171354509,0.708459354,0.513002658,0.952871382,0.987426669,0.814313265,0.996055386,0.307447932,0.079154945,0.031153776,0.035033765,0.012967404,0,0,0,0,0.790753443,970.6169237,0.133191095,-0.690422077,-7.492538254,0.905097583
6579,0.186376812,1.482599986,0.477912622,0.623453665,0.416845103,0.031691316,0.880047693,0.183066573,0.141179822,0.141179822,1.95E-19,9.09E-15,13,1,6,6,0.713221549,23.85633938,1.32E-14,-3.269222812,-15.15574962,0.736641691
6580,2.010262956,2.4420405,1.180323208,0.904734534,0.369232273,0.895785844,0.926590967,0.248698301,0.116366019,0.095693767,2.73E-49,0.020672252,7,0,6,1,0.610095826,981.3732224,0.328034445,-0.799202464,-7.742696829,0.82522291
6581,2.523111685,0.293996002,1.812602533,0.421718836,0.544268442,0.665952118,1.015268627,0.298262032,0.22089986,3.10E-16,0.220899754,1.06E-07,14,6,2,6,2.554228536,109.3328895,5.04E-07,-1.340785282,-9.979448009,0.666516853
6582,2.228424247,1.78E-05,0.651102284,0.304202803,0.860282908,0.887945405,1.095372913,0.339174524,0.002091523,5.39E-26,9.45E-06,0.002082078,12,6,2,4,2.584582685,314.591512,0.016767571,-0.72884188,-8.616763878,0.803238574
6583,1.249484362,2.447654082,1.8335501,0.7398211,0.975172123,0.18876838,1.031501225,0.344452187,0.137206213,0.027232314,0.109973899,3.71E-47,9,3,0,6,1.233244778,216.2485156,1.98E-05,-5.964819752,-18.80610094,0.45382231
6584,2.426505303,2.227101489,0.429965447,0.644366262,0.056374873,0.843962941,0.925648349,0.259811607,0.386434137,0.344806233,4.73E-79,0.041627904,10,2,6,2,0.743945732,939.5244591,0.386059085,-0.950380149,-8.146362851,0.672056275
6585,0.274341106,2.788940327,1.767500112,0.316985847,0.364231978,0.023248093,0.838541543,0.175787249,0.207986599,0.207986599,8.56E-38,1.31E-79,13,1,6,6,0.638294,22.80336781,0,-12.54414835,-38.01804073,0.676700683
6586,2.693604137,0.962834912,1.677677151,0.823878019,0.417163192,0.829587568,0.902060467,0.241664948,0.285700642,0.231756987,0.000171759,0.053771896,7,0,6,1,0.642704098,1024.985507,0.308492972,-0.799508605,-7.758833944,0.811235275
6587,0.650165616,1.51980197,2.218649147,0.883796726,0.35909027,0.8228644,0.890819737,0.235593384,0.161052967,0.114761174,2.18E-26,0.046291793,7,0,6,1,0.571237112,1011.008819,0.257494867,-0.77841798,-7.677658001,0.856883383
6588,0.631201039,0.607357115,2.495811049,0.300013505,0.647701291,0.630702815,0.94423391,0.284975807,0.305314884,0.096135885,0.209179,3.46E-13,7,1,0,6,1.03444604,169.9723219,8.35E-05,-1.978441641,-10.43145609,0.558393498
6589,1.066948231,1.376885601,2.769933675,0.702705746,0.575766522,0.327649324,0.829485757,0.221785756,0.467069172,0.255775707,0.211293465,8.15E-37,6,0,0,6,0.724248105,132.306616,1.97E-05,-4.827280146,-16.20173913,0.473812916
6590,2.282382729,0.03092149,1.934988457,0.387014109,0.788645482,0.193375231,1.082675294,0.336001464,0.022041739,2.51E-46,0.022041739,2.84E-43,14,6,2,6,2.584975934,107.1837875,3.01E-07,-5.549619134,-18.71957854,0.471346375
6591,1.890904089,0.007205803,2.017812508,0.644679654,0.171086815,0.430559761,1.086224121,0.336938905,0.007290838,3.60E-18,0.007290838,2.28E-26,14,6,2,6,2.609457619,104.2224462,2.27E-07,-3.560240605,-14.61420405,0.509914639
6592,0.970610522,2.047183728,0.576325747,0.592518613,0.834544977,0.124078283,0.966861466,0.312278708,0.275460632,0.068966992,0.20649364,1.83E-19,7,1,0,6,1.021330818,224.6960742,1.64E-05,-2.704502587,-11.91338635,0.514903248
6593,2.778396311,2.831631538,1.958359756,0.6562317,0.481171703,0.13529927,0.704760044,0.142531163,0.816360477,0.707039265,0.109321212,7.64E-38,9,0,3,6,0.660634297,58.57892329,1.91E-07,-6.000162483,-18.60520059,0.475488127
6594,0.410391348,0.680282005,2.284180867,0.637638548,0.676537821,0.501044462,0.913532718,0.25698878,0.255622454,0.105598346,0.150024108,1.18E-21,7,1,0,6,0.871212421,143.6003321,0.000108638,-2.998791167,-12.470168,0.508260439
6595,0.109824953,2.062885846,2.699204351,0.277019916,0.148134039,0.060091741,0.906912787,0.185469088,0.093509893,0.093509893,3.92E-67,3.48E-90,13,1,6,6,0.778210663,24.03945522,0,-15.95724848,-49.8407094,0.70700905
6596,1.313485817,1.598426134,1.110044697,0.138379356,0.68544979,0.053031725,0.902270247,0.274923316,0.526623689,0.105483837,0.421139852,6.49E-46,7,1,0,6,1.078036277,196.3412583,6.09E-06,-5.846011259,-18.55159903,0.456996323
6597,2.271388003,1.475826554,1.376134808,0.545162465,0.863590423,0.098000341,1.01873744,0.33249643,0.254632532,0.034222053,0.220410479,1.63E-49,11,5,0,6,1.461598212,224.3471886,1.47E-05,-6.231265487,-19.50894949,0.450456141
6598,2.643642942,2.792835507,1.360610505,0.640620011,0.497255229,0.123532711,0.705058426,0.142802404,0.800940688,0.703568571,0.097372117,1.86E-19,9,0,3,6,0.649155139,56.57381509,2.08E-07,-4.023560877,-14.44231659,0.499607985
6599,2.651620955,2.840613037,0.065048254,0.07288096,0.051146133,0.344147514,0.964190121,0.31185091,0.61217363,0.57699293,8.48E-79,0.0351807,13,4,6,3,0.889514322,938.6205523,0.451568188,-1.120256465,-8.568357858,0.601326819
6600,2.067648534,1.901078479,2.042113676,0.660226038,0.254589499,0.741563069,0.862869633,0.233766639,0.45893462,0.360003863,5.80E-24,0.098930757,8,0,6,2,0.669524426,926.7456182,0.268442728,-0.871198844,-7.912304022,0.732788274
6601,0.760107812,2.972614881,2.395163025,0.944898812,0.304301849,0.027467805,0.876164975,0.183739508,0.187884775,0.187884775,5.70E-55,8.21E-102,13,1,6,6,0.746419838,26.16722199,0,-16.38268187,-48.79919575,0.689043643
6602,1.99807668,2.059747035,0.531976738,0.737993229,0.703286883,0.17920898,0.838021693,0.235161936,0.50803993,0.249129322,0.246687035,0.012223573,5,0,0,5,0.757928219,197.9078096,0.010165999,-1.216757758,-8.584882811,0.624946832
6603,0.186132242,2.818107981,0.9656755,0.480138771,0.327325345,0.804974962,0.898272076,0.240875899,0.111765888,0.07130127,1.53E-57,0.040464618,7,0,6,1,0.566250031,950.151307,0.268663099,-0.785657084,-7.682525045,0.852272498
6604,1.855489065,2.418541663,2.263717469,0.56997839,0.185156154,0.183317821,0.684925404,0.132389722,0.746316622,0.746316622,1.68E-34,7.93E-33,12,0,6,6,0.55734304,23.58905716,0,-7.837991782,-27.12878982,0.714789138
6605,2.334867041,2.929527172,2.528210989,0.352360535,0.461713679,0.676233721,0.819984576,0.232836692,0.675703738,0.489894941,0.026667934,0.159140863,8,0,5,3,0.716617186,790.5401855,0.203490254,-1.053224918,-8.301059732,0.629411023
6606,0.57283297,0.963061748,1.102037202,0.527316663,0.569062098,0.746781938,0.882215004,0.248090445,0.272039359,0.154397862,0.064794599,0.052846899,2,0,1,1,0.615735586,828.5207163,0.190235863,-0.755004213,-7.573764091,0.867826292
6607,1.680352265,1.568264448,0.165063526,0.57448114,0.97087228,0.453984782,1.051999281,0.338253466,0.130105734,0.039995553,0.08193676,0.008173421,6,4,0,2,1.243766883,864.3157972,0.076475564,-0.671561183,-7.786787357,0.870237921
6608,1.276126864,2.455306243,2.330105517,0.498376784,0.288353113,0.253642272,0.695516127,0.142731057,0.639788383,0.639788383,3.06E-21,3.21E-25,12,0,6,6,0.516906218,22.42554917,0,-5.97407765,-21.44431689,0.71812219
6609,1.873790834,0.567180419,1.942594312,0.327263036,0.515935317,0.566760376,0.965935209,0.280991204,0.371917059,0.020602353,0.3513147,5.74E-09,14,6,2,6,1.839723763,119.7672899,7.21E-07,-1.488771097,-9.967514036,0.633435882
6610,1.980366214,1.947739796,1.245542079,0.7470486,0.08996684,0.935719706,0.933645651,0.256498158,0.284207397,0.260493249,8.73E-66,0.023714148,9,1,6,2,0.699726043,979.6588796,0.383641233,-0.890009305,-7.990451807,0.721671052
6611,1.86997664,0.672038634,1.029318604,0.973064248,0.160830501,0.411968889,0.858332004,0.177088638,0.2536489,0.253640717,8.01E-11,8.18E-06,13,1,6,6,0.757136189,26.91447223,8.83E-06,-1.716861971,-10.49227272,0.764560126
6612,0.232370371,2.556188887,1.640518352,0.360832609,0.163567086,0.40827927,0.854623622,0.178842357,0.179102939,0.179102939,5.65E-71,4.45E-16,13,1,6,6,0.663058631,23.13431707,4.34E-16,-3.625828285,-16.04286063,0.73443112
6613,1.896446797,1.189737415,2.881283442,0.854695903,0.046487172,0.104721696,0.786583806,0.156167373,0.455553188,0.455553188,2.11E-38,6.08E-77,13,1,6,6,0.67856852,25.92409831,0,-12.6393706,-38.61737577,0.689443822
6614,2.507857068,1.41270119,1.809754149,0.880700006,0.931969175,0.561904798,1.039863095,0.346152957,0.122540625,0.024711801,0.097828824,9.07E-19,9,3,0,6,1.297467308,207.4746904,3.96E-05,-2.607944458,-11.87320966,0.513888875
6615,0.261427494,0.090955511,1.737562861,0.033761767,0.802168586,0.376267323,1.057506036,0.334387663,0.064472559,0.030381334,0.034091225,2.64E-27,9,3,0,6,1.531146594,155.9575656,0.000261207,-3.604623564,-14.0760014,0.480821717
6616,1.200459753,0.101708526,0.184103258,0.555210973,0.805439785,0.214159235,1.077918624,0.336072432,0.049504301,7.09E-06,0.049309784,0.00018743,14,6,2,6,2.524730057,132.3861346,0.001173096,-0.873206395,-8.914405369,0.755680698
6617,2.140510614,0.080668312,2.070959659,0.367060332,0.560128791,0.465584624,1.064723476,0.325629064,0.069174455,1.71E-36,0.069174455,2.13E-22,14,6,2,6,2.579020857,106.2613255,1.72E-07,-3.092020001,-13.62922531,0.524942915
6618,0.936663381,0.017751284,1.193141693,0.738580229,0.427334575,0.746553657,1.071087792,0.335337132,0.045526219,0.030752209,0.014771581,2.43E-06,10,4,0,6,1.833289818,120.5359661,7.53E-05,-1.120657878,-9.11603182,0.684972614
6619,1.26416048,2.720203951,1.514169922,0.27700121,0.046553956,0.138670388,0.66256102,0.139060875,0.684794686,0.684794686,3.54E-89,5.06E-18,12,0,6,6,0.471712384,21.1238408,0,-5.475368981,-19.68987866,0.685762053
6620,0.003621853,2.056440564,0.584188689,0.18346615,0.575996457,0.281737388,0.968336565,0.200394151,0.003361127,0.003361127,1.93E-23,5.68E-11,14,2,6,6,0.899038625,25.37805983,1.03E-10,-2.498410083,-13.1380718,0.755564723
6621,0.981219262,0.988010632,2.149949112,0.263096398,0.8368701,0.442339196,1.018043232,0.334894734,0.220049176,0.030201444,0.189847732,4.93E-26,11,5,0,6,1.344812824,214.7123831,3.18E-05,-3.468973437,-13.70405123,0.486061306
6622,2.146372437,0.646151762,1.847015614,0.458255719,0.384302152,0.523292775,0.912865415,0.259147889,0.468107591,0.071836315,0.396271276,7.59E-10,10,2,2,6,1.352704766,113.6027267,1.70E-07,-1.640568853,-10.06018074,0.63073105
6623,0.082535626,2.67712225,2.320857924,0.230654348,0.695334454,0.546054767,0.922404682,0.187111381,0.072037054,0.072037054,2.84E-16,1.40E-18,14,2,6,6,0.82254569,24.36287798,2.22E-18,-3.725684144,-16.45597787,0.738297887
6624,2.251960512,0.559699624,0.415387328,0.84540443,0.71225786,0.703903048,0.965708202,0.298172345,0.221592911,0.082990401,0.118971489,0.019631021,0,0,0,0,0.860221642,734.7759931,0.099563478,-0.703904702,-7.594845666,0.882214808
6625,0.088424866,1.726497947,2.566911159,0.21210329,0.003202022,0.045990033,0.918621156,0.186449261,0.077055412,0.077055412,5.92E-119,3.93E-92,14,2,6,6,0.813185926,24.26450392,0,-17.98664441,-58.07945016,0.679767624
6626,1.290115051,0.059699983,1.990777011,0.908038412,0.858519463,0.861864843,1.048449966,0.330027463,0.049629378,0.026684609,0.01915219,0.003792578,7,3,0,4,1.235944892,448.9570754,0.02803229,-0.731622381,-7.912487167,0.832917252
6627,0.095751648,1.20162159,1.012816533,0.716693141,0.304426603,0.102429001,0.926174606,0.188831605,0.072429558,0.072429558,4.69E-26,1.41E-29,14,2,6,6,0.832088898,24.84629594,0,-5.816611336,-22.31716665,0.722169657
6628,0.021713966,0.455519423,2.276434621,0.3105938,0.919863611,0.710425958,1.026014189,0.314403136,0.048370831,0.004914971,0.043454753,1.11E-06,9,3,0,6,1.203780484,163.4731877,0.000263711,-1.177475163,-8.847050053,0.665105184
6629,2.922093131,1.333520292,0.07036682,0.798567321,0.617756561,0.57707267,0.931409725,0.256560774,0.234296777,0.213047013,2.02E-09,0.021249762,8,0,6,2,0.680327998,884.6121547,0.367850963,-0.906488,-7.986606665,0.706810426
6630,1.646505526,0.280230521,2.772828937,0.707756849,0.102882316,0.47782509,0.947742313,0.270971115,0.314103939,0.107374904,0.206729036,1.17E-21,10,2,2,6,1.334632601,99.70201914,2.46E-07,-3.042192087,-12.95579738,0.527162698
6631,1.813717217,0.501285891,0.290607337,0.733712281,0.359954036,0.991276498,0.949589026,0.26742921,0.249434275,0.206952095,0.031045262,0.011436918,4,1,1,2,0.719138654,979.6796345,0.351444264,-0.754129923,-7.67899847,0.847725616
6632,1.2386704,0.460886088,0.951333623,0.219021451,0.219625551,0.786783519,0.936146862,0.277826365,0.35354687,0.164060993,0.145758406,0.04372747,3,2,1,0,0.835451263,1139.188078,0.194300697,-0.691896584,-7.583459742,0.88681249
6633,1.925273375,0.288352272,2.790300367,0.479548314,0.138636512,0.366067705,0.976439992,0.282057948,0.27800108,0.028581855,0.249419225,2.05E-29,12,4,2,6,1.904752048,101.1333409,5.75E-11,-4.040875002,-15.45229048,0.521639175
6634,2.257632356,1.593548626,0.096608174,0.028157028,0.696204383,0.398657735,1.037575542,0.298543705,0.427625129,0.28915322,0.10470053,0.033771379,7,4,3,0,1.127884257,1837.338885,0.372837834,-0.632790559,-7.628950489,0.906521026
6635,0.203072234,1.313581085,2.691739985,0.023226266,0.470142965,0.128956973,0.848312493,0.178249943,0.167266055,0.167266055,1.65E-10,1.82E-67,13,1,6,6,0.643307613,22.3355769,2.28E-13,-9.22789402,-26.77825024,0.529409953
6636,0.289310231,0.648820852,0.184835894,0.669614792,0.818530372,0.239838571,0.974863801,0.302072774,0.142971096,0.042053257,0.089073514,0.011844325,0,0,0,0,0.861912695,522.9390923,0.061983945,-0.724409754,-7.636443275,0.871389053
6637,1.650489504,2.986698543,2.924307026,0.558955778,0.362909418,0.799771205,0.902215647,0.24984562,0.410772994,0.343209157,7.34E-42,0.067563837,9,1,6,2,0.702449386,1021.511737,0.348674701,-0.906564121,-8.021833746,0.700524615
6638,2.205732407,2.155174121,1.837110848,0.573507943,0.46267988,0.924563807,0.937698274,0.264446995,0.38785099,0.361226716,7.55E-22,0.026624274,11,2,6,3,0.76312781,958.7449314,0.410114423,-0.963020345,-8.196198239,0.670629692
6639,2.742446117,0.684312219,0.188927996,0.287965025,0.852326457,0.506462158,1.079815789,0.323959028,0.178827853,0.051962382,0.110007651,0.016857821,6,5,0,1,1.693855696,1236.172956,0.133556367,-0.616332788,-7.879856296,0.871435333
6640,0.995239679,1.05765601,0.24224483,0.255759458,0.238156901,0.326787512,0.879895115,0.251410022,0.37506441,0.288037543,0.009945829,0.077081038,8,0,5,3,0.662307131,762.7207945,0.296532348,-1.125660602,-8.336597571,0.574582395
6641,0.906690036,0.777268053,0.92812047,0.860574712,0.455631927,0.652796748,0.86659378,0.239749003,0.259261282,0.140312971,0.071900082,0.047048229,3,0,1,2,0.616607004,522.8064182,0.116760572,-0.805950164,-7.683182856,0.830166393
6642,2.06091918,1.592607505,2.996587031,0.87969006,0.040699921,0.809302887,0.894827962,0.237550892,0.269933534,0.214862863,1.87E-65,0.055070671,7,0,6,1,0.62157209,1051.816659,0.290739284,-0.793296216,-7.734196632,0.820036602
6643,2.880561862,2.057866246,1.058279912,0.54727947,0.090327916,0.723603057,0.888834675,0.254884367,0.55383857,0.450358337,8.70E-45,0.103480232,11,2,6,3,0.772191233,924.0767636,0.332153516,-1.029780176,-8.325891888,0.629667821
6644,1.925439001,1.823009217,0.911312317,0.125009699,0.708406911,0.561290117,0.979483603,0.305311706,0.424332963,0.046689705,0.377634059,9.20E-06,11,5,0,6,1.662888773,219.7471613,3.69E-05,-1.058661298,-8.887188534,0.681681898
6645,0.407451297,2.71895194,2.710949051,0.4538204,0.246394977,0.502084709,0.810994517,0.169329141,0.280572594,0.280572594,1.37E-54,2.81E-14,13,1,6,6,0.611752733,22.76588996,3.67E-14,-3.21317993,-14.88751146,0.736657105
6646,1.304028646,2.445681015,2.45554051,0.035677166,0.75519261,0.805010344,0.965791172,0.286568485,0.417348474,0.251918701,0.121476219,0.043953554,3,3,0,0,0.846796928,1542.548514,0.298507028,-0.680877246,-7.570833559,0.889281751
6647,2.792706736,2.843124012,1.387242487,0.66686767,0.846800108,0.616654761,0.994241453,0.327073222,0.301336974,0.04802321,0.253313764,2.11E-10,11,5,0,6,1.258766311,244.3538227,4.87E-06,-1.620697057,-9.825928024,0.590652933
6648,2.104157267,1.218845548,2.895384301,0.210089951,0.687950134,0.073300214,0.951847945,0.284360414,0.470151171,0.037391152,0.432760019,6.81E-92,11,5,0,6,1.665588035,174.2464376,3.89E-06,-11.27828471,-30.16452143,0.432985305
6649,0.689435311,0.453959055,2.543709397,0.447457482,0.441622053,0.951801087,0.942339231,0.265917782,0.213445007,0.156226929,0.037735738,0.019482339,1,0,1,0,0.678166135,1104.399868,0.310481444,-0.721217512,-7.562944925,0.887755049
6650,2.656719465,1.583979193,0.880274029,0.461015292,0.431736834,0.706059244,0.874289187,0.252672492,0.565184824,0.349992519,0.109916151,0.105276154,8,2,3,3,0.794108253,796.2836043,0.241407563,-0.88327793,-7.983834842,0.715611001
6651,1.600843392,2.366099159,0.27692635,0.726893084,0.284501012,0.427950488,0.879012177,0.243301729,0.31775807,0.245951517,4.41E-42,0.071806553,9,0,6,3,0.642460596,727.5126862,0.272221866,-1.033694049,-8.155974139,0.614741717
6652,2.131204892,2.769897839,1.847950787,0.1864167,0.512872404,0.614345169,0.810684108,0.235931588,0.722226942,0.313253629,0.298862462,0.110110851,7,2,2,3,0.783056694,536.443503,0.098170314,-0.953262246,-8.122540183,0.693292267
6653,1.220631269,1.31284052,2.454050006,0.405406801,0.664449639,0.084428657,0.889794169,0.265204142,0.468563409,0.148834996,0.319728413,5.02E-84,6,0,0,6,0.92588954,183.582229,1.79E-05,-10.35865107,-27.79790403,0.436548274
6654,0.05500377,1.454423571,2.660943457,0.223651587,0.838648199,0.830466209,0.925601319,0.261564609,0.093004513,0.0232203,0.044509553,0.02527466,0,0,0,0,0.616984447,1011.852693,0.157708575,-0.727380244,-7.505397725,0.900812194
6655,1.818387543,1.316781274,1.500536333,0.244395431,0.05763425,0.981018692,0.945029349,0.278078352,0.456867427,0.431779243,1.68E-31,0.025088184,12,3,6,3,0.793500359,984.0729041,0.434938462,-1.026518511,-8.33820633,0.644532388
6656,1.679320005,2.846347057,0.821937539,0.270900498,0.563566885,0.366317048,0.805399421,0.23046824,0.65520283,0.316579476,0.253596649,0.085026705,5,0,1,4,0.725377667,400.6982602,0.07091328,-1.196014739,-8.509864794,0.592311634
6657,1.6846255,1.411090056,1.780621208,0.758754748,0.064372492,0.25506684,0.739140909,0.146623061,0.578465764,0.578465764,6.10E-36,6.22E-18,12,0,6,6,0.604413207,24.65721347,0,-4.564646666,-18.08905422,0.724686912
6658,2.072962546,1.046453089,1.97418227,0.522392644,0.776340715,0.505109088,0.980844216,0.312747657,0.338547396,0.039053284,0.299494112,2.80E-15,11,5,0,6,1.344893038,206.2135494,1.70E-05,-2.202266729,-11.09670923,0.536559235
6659,1.520991337,1.200788279,2.651027259,0.055927299,0.750827639,0.856970774,1.012577036,0.298465781,0.345894613,0.160233572,0.151703008,0.033958032,4,4,0,0,1.074480202,1639.025468,0.230644452,-0.651135657,-7.630058221,0.887838991
6660,2.268827904,0.688964257,1.794200707,0.097528183,0.388619836,0.925147301,1.025944839,0.28842634,0.422263496,0.320575198,0.083092668,0.018595631,7,4,3,0,1.031887711,1970.817318,0.3864073,-0.642366111,-7.599712174,0.906170546
