stratID,F_small,F_med,F_large,S_small,S_med,S_large,B,Bflux,Y,E,E_small,E_med,E_large,Wmean,Winfmax,propLarge,slope,intercept,r2
5581,2.030908527,1.466481809,2.520685662,0.290019213,0.615675536,0.335055864,1.026058217,0.29388506,0.254647796,6,3,0,3,2.812395342,176.5146009,6.93E-10,-5.521330876,-18.59197544,0.4586013
5582,0.397282064,2.389175016,0.835267194,0.450793521,0.278377147,0.274194661,0.839115287,0.121634769,0.267945744,7,1,3,3,0.882270366,24.89141074,0.000461792,-1.613855141,-10.05857547,0.650942819
5583,2.046689253,0.298466983,1.429099034,0.855442917,0.789520336,0.324103736,1.038891031,0.289218775,0.07653963,5,2,0,3,1.68459237,103.6218842,1.78E-07,-4.770960477,-16.60533062,0.467205592
5584,0.856273443,1.565830965,2.828861569,0.983578857,0.240116015,0.827100481,0.927185721,0.232523426,0.021135263,4,0,3,1,0.703740358,62.36694219,0.347330781,-0.930977345,-8.077061804,0.683967114
5585,2.755299607,1.542701755,0.018198408,0.776051673,0.826182427,0.406379024,0.999801936,0.276313617,0.065740706,0,0,0,0,0.892904953,117.505508,0.230047107,-0.659082839,-7.52685145,0.913281608
5586,2.929398833,0.828596671,2.57758213,0.908878855,0.538526494,0.661497506,0.914302508,0.22723331,0.068945137,1,0,1,0,0.693581875,71.70622178,0.25391641,-0.762921385,-7.691718595,0.809131603
5587,0.402703359,2.195878525,1.246994067,0.633086372,0.686324062,0.027833747,0.987228702,0.26634844,0.160346943,4,1,0,3,1.40307513,99.75900699,2.59E-09,-16.25545761,-40.37823345,0.4268605
5588,2.372596205,1.471976063,0.355360326,0.749421238,0.368918788,0.979262334,0.936798384,0.239945662,0.087075078,4,0,3,1,0.749535794,64.19663824,0.384338473,-1.047210807,-8.322586325,0.570966837
5589,2.407067182,2.755639563,0.667094209,0.507449772,0.278058818,0.154587878,0.769370006,0.166660179,0.512831542,5,0,3,2,0.734180931,42.80523503,0.089645883,-1.932119439,-9.931602339,0.387904838
5590,1.821214459,1.507583468,2.747510998,0.758746774,0.208338957,0.073474934,0.857060344,0.124355996,0.28824501,7,1,3,3,0.983716525,26.98077058,0,-23.00249939,-63.49013221,0.640490033
5591,0.791523644,2.177123762,2.617529801,0.128579127,0.600518377,0.834909676,0.964149099,0.276518865,0.238803599,2,1,0,1,0.895745201,92.187747,0.329625511,-0.745171989,-7.772277846,0.808516701
5592,1.809683523,0.388848576,0.388057758,0.211482412,0.200183053,0.301775956,0.98859064,0.256752271,0.301237586,4,2,1,1,1.815586267,164.3935376,0.097439585,-0.6543624,-8.100764261,0.835003553
5593,2.099241627,2.177985365,0.008427554,0.623106965,0.911827131,0.247744706,1.033155745,0.2893639,0.076833458,0,0,0,0,1.035544751,145.8130078,0.218413338,-0.640872274,-7.569335837,0.911094118
5594,0.96666741,1.784216751,2.713220519,0.071319476,0.266302485,0.426419766,0.770356968,0.190118779,0.551194231,2,0,1,1,0.68464613,42.70953949,0.093524037,-1.125442649,-8.387483803,0.5837677
5595,0.971161634,1.087407469,2.107377007,0.15053898,0.06847994,0.842918215,0.941843775,0.262936531,0.283972255,5,1,3,1,0.83981794,67.11820698,0.434068625,-1.279772928,-8.801697363,0.454893488
5596,2.786622328,1.324361308,1.412229906,0.602132431,0.569316295,0.545329223,0.988230718,0.28150886,0.249605998,3,1,0,2,1.33831239,123.7990864,0.04752061,-0.736669451,-7.990938685,0.789834104
5597,1.03938102,2.472523425,0.955854189,0.847558071,0.509257764,0.281900754,0.905490785,0.143048973,0.170255982,7,1,3,3,1.005613097,26.79930623,2.34E-15,-3.120094351,-14.03220133,0.707680707
5598,0.914080163,0.515676545,2.569755003,0.105044306,0.50162948,0.805261903,0.998167536,0.274336697,0.21812047,1,1,0,0,0.9738972,129.2749885,0.303748104,-0.665078839,-7.609930811,0.874211716
5599,1.957456967,1.40451835,1.641912843,0.628486172,0.332788679,0.198637216,0.785954445,0.131830027,0.478696287,5,1,1,3,0.890115336,35.64139714,7.63E-09,-5.976682879,-18.77689556,0.470913156
5600,1.333910443,2.872478658,2.901274913,0.15437952,0.372512314,0.959950209,0.950150002,0.272396625,0.339709913,5,1,3,1,0.88671468,66.08441906,0.452863123,-1.300550703,-8.873287888,0.445488067
5601,0.335050676,1.050585678,0.88216418,0.085628668,0.619018913,0.198851846,0.988845475,0.270672941,0.223855881,4,1,0,3,1.560747684,110.28376,1.46E-08,-4.694592164,-16.38856577,0.4690574
5602,2.797661215,2.389157549,2.06586324,0.992085647,0.80355894,0.609558106,1.03475983,0.278028234,0.063518625,4,2,0,2,1.574245149,123.1127081,0.022096061,-0.768052708,-8.201791159,0.77168019
5603,0.520165584,2.748562051,0.904306797,0.565735656,0.939621754,0.639706015,1.043385999,0.294237935,0.047711586,1,0,0,1,1.240536252,150.3132726,0.107241898,-0.675332228,-7.758346209,0.850470613
5604,0.207832275,0.682191534,1.366433301,0.643378297,0.936856386,0.383072684,1.04089248,0.27976729,0.041659821,5,2,0,3,1.61395767,85.01140311,3.67E-08,-4.148121218,-15.33795236,0.483537181
5605,1.276556839,1.758263687,2.779890138,0.286627,0.054795783,0.632458246,0.917820593,0.250273857,0.335526612,5,1,3,1,0.824078434,69.00417286,0.394886269,-1.283730302,-8.809906441,0.470484864
5606,0.007783669,2.996729671,0.916392411,0.689602338,0.554853887,0.712772775,0.919959681,0.229909003,0.020182568,4,0,3,1,0.690868068,61.60651878,0.329585304,-0.863362008,-7.943082439,0.751094037
5607,1.788571041,0.139833695,2.667769772,0.848268993,0.887624397,0.724778737,1.020549198,0.282887091,0.03230474,0,0,0,0,1.007205298,131.3818627,0.156752422,-0.685669765,-7.624276575,0.849423011
5608,2.544669675,0.726903304,2.153642643,0.347085471,0.555398907,0.904126832,1.016720251,0.270372972,0.297413547,2,2,0,0,1.120822049,155.2274985,0.34721743,-0.635296145,-7.649549745,0.893779089
5609,2.193424616,1.980848774,0.301614025,0.642550563,0.823316228,0.809110169,1.006085212,0.280295311,0.083653495,0,0,0,0,0.929574413,124.0219354,0.230959671,-0.6588579,-7.549035622,0.905125171
5610,1.279902943,2.61564233,2.292332881,0.578743097,0.427938071,0.454767559,0.817143475,0.180813794,0.309958479,4,0,3,1,0.679108749,46.13898368,0.146737513,-0.871502566,-7.990212274,0.733616775
5611,1.309942534,2.891283817,2.872923044,0.244940297,0.566721986,0.969772544,0.969123416,0.278920226,0.286572713,2,1,0,1,0.943584813,93.65047779,0.350074481,-0.758708904,-7.84401666,0.79595888
5612,0.313089248,2.456688921,1.176401652,0.023457342,0.666048686,0.699353499,0.971621795,0.275058689,0.164326941,0,0,0,0,0.884133615,108.4077176,0.219722,-0.700547914,-7.612264218,0.850112127
5613,0.98786569,0.051876649,0.806894048,0.742274782,0.74688674,0.64932615,1.040936396,0.290135693,0.037004357,1,0,0,1,1.210036805,147.701327,0.111920689,-0.673414335,-7.735698904,0.856076162
5614,2.525372094,1.758312631,1.624983349,0.641922547,0.159510201,0.902298753,0.937824381,0.243495516,0.141268887,4,0,3,1,0.775347082,65.51058657,0.397734961,-1.111926192,-8.458700117,0.529179334
5615,0.28625489,0.692016835,2.629374073,0.955166029,0.611051501,0.35084825,0.954356345,0.217110288,0.084007367,4,1,0,3,1.125253316,58.94468248,8.89E-08,-6.137335141,-19.22913134,0.459856048
5616,2.066125534,0.276607132,1.745833208,0.265817601,0.026940508,0.02876626,0.975236314,0.251239661,0.258916615,7,3,1,3,2.832337428,121.9247411,0,-20.50535016,-50.71282962,0.4579901
5617,2.251737497,1.674842489,0.626868578,0.062118697,0.332118082,0.097414972,0.854661176,0.170690803,0.760111797,7,3,1,3,3.214536528,120.9417596,3.35E-05,-1.177992597,-9.966766215,0.685525042
5618,2.422991357,1.737978855,1.642459915,0.112716783,0.293420324,0.067001673,0.813785001,0.163245096,0.828049954,6,2,1,3,1.862859503,75.15706279,1.48E-16,-11.26358239,-30.70889243,0.460041335
5619,1.106745341,2.492870326,1.755728217,0.873546928,0.900937456,0.069250729,1.044368654,0.287352472,0.051653062,5,2,0,3,1.668084659,92.72528852,7.53E-09,-15.75620804,-39.48978174,0.428028475
5620,0.827933945,1.714030706,0.323795086,0.132751265,0.132363201,0.474486355,0.896043423,0.248226058,0.319947805,4,0,3,1,0.781146391,61.0832349,0.347368707,-1.272051853,-8.717087556,0.456501495
5621,1.845222449,1.533026545,0.729214216,0.117548086,0.777099126,0.888442569,1.094707614,0.293099978,0.148835949,2,2,0,0,1.556438533,250.2762944,0.253274966,-0.604178418,-7.756770755,0.884489813
5622,1.81575381,2.101639425,0.547522339,0.049108746,0.486707229,0.221523415,0.941188858,0.252087561,0.520833349,6,3,0,3,2.426932486,144.4064427,0.000290201,-0.950685138,-9.019699282,0.695224884
5623,2.275508371,2.651200411,1.304629009,0.09527403,0.480519424,0.828191266,0.971579923,0.295419067,0.482333899,5,2,2,1,1.01266073,76.14867992,0.464521245,-1.172006027,-8.707168725,0.516752604
5624,2.027333114,2.824413348,2.912336624,0.385999482,0.731021004,0.109337089,1.053959127,0.302988423,0.140322636,7,3,1,3,2.790054391,145.4022685,1.60E-11,-17.34372423,-43.24966464,0.428418768
5625,1.162620314,2.416081826,1.544001876,0.010194769,0.376071823,0.643766876,0.951452418,0.291447262,0.374203741,6,2,3,1,0.887116098,71.67999169,0.434710304,-1.306752797,-8.889228065,0.46375518
5626,2.375402281,0.488471114,1.029309089,0.188885711,0.11034835,0.715270642,0.981702256,0.275398733,0.40859206,3,2,1,0,1.07359417,114.5259431,0.395149595,-0.707332163,-7.810885924,0.814793388
5627,2.180882011,0.364277818,0.60227245,0.690927563,0.980795934,0.481464751,1.077476198,0.310743512,0.034871662,6,2,1,3,2.326052725,113.4768233,9.35E-11,-1.917232279,-11.18576069,0.631201067
5628,2.072360186,2.866535431,0.075747941,0.546163914,0.253735582,0.831212017,0.941164083,0.252699147,0.234976681,5,1,3,1,0.828334858,65.98489547,0.424531944,-1.226187325,-8.719059099,0.462282015
5629,1.61533127,0.5160833,0.272531869,0.700921447,0.289782875,0.588234278,0.922601096,0.243336452,0.15118206,1,0,0,1,0.758943969,71.32002242,0.316616177,-0.837586063,-7.877199414,0.748677278
5630,0.755324911,1.015912094,1.519734802,0.067598718,0.473144548,0.240003595,0.936694121,0.24762588,0.40173426,4,1,0,3,1.512869399,99.96363836,8.49E-09,-5.467912902,-18.00030225,0.462223955
5631,0.022405789,1.227656134,0.9697785,0.615505086,0.13874535,0.678889581,0.906739281,0.223821359,0.035530744,4,0,3,1,0.673095065,60.7972611,0.29765773,-0.79880388,-7.810216398,0.808782944
5632,0.779236914,0.92211784,2.982432897,0.420220654,0.864864542,0.305954257,1.066668348,0.306833997,0.077552328,6,2,1,3,2.371811636,120.9200817,9.86E-12,-8.087002777,-23.92243343,0.457940652
5633,2.08409144,0.942057636,0.242380435,0.42205303,0.02386889,0.831488425,0.945334519,0.261218028,0.326074784,5,1,3,1,0.884067824,68.49256583,0.439505971,-1.271175328,-8.825208469,0.444895392
5634,2.306330441,2.592474079,0.945914693,0.153271637,0.562151696,0.894322668,0.986034648,0.286966998,0.430327312,3,2,0,1,1.065119943,103.7718966,0.413647337,-0.768986577,-7.943294163,0.767974594
5635,1.230630348,0.210985136,0.866870489,0.90646775,0.133344257,0.238032504,0.94213856,0.158577111,0.094648792,7,1,3,3,1.040758953,27.01525589,1.33E-11,-4.112334042,-15.92316537,0.609154401
5636,1.905096233,1.966854695,1.384945461,0.081607688,0.464928222,0.216076102,0.941017678,0.253551677,0.514339966,6,3,0,3,2.251975886,135.3797165,1.51E-10,-4.957204427,-17.29808588,0.468401068
5637,1.640602502,2.892375097,0.082913925,0.249202759,0.518629891,0.870715341,0.95370972,0.273899127,0.35274312,4,1,2,1,0.920589554,73.5561943,0.424336933,-1.136884441,-8.579831495,0.50410541
5638,0.658704495,0.913817419,1.743125826,0.083451988,0.402958254,0.564476655,0.917819845,0.253179774,0.292584952,1,1,0,0,0.820018404,83.16628387,0.278753425,-0.763041444,-7.742450139,0.778326922
5639,0.464088437,2.841593929,1.34241133,0.225326262,0.280074724,0.100358549,0.794530017,0.117819554,0.332512695,6,0,3,3,0.767722188,22.49295134,0,-11.58342861,-38.96741295,0.696332321
5640,0.317452868,0.166185769,2.195133802,0.849466776,0.628947339,0.083299891,1.01521817,0.261315297,0.074777033,5,2,0,3,1.524273941,86.18329055,3.97E-07,-16.56716453,-41.09437838,0.426324848
5641,1.445214881,2.546288654,0.346476365,0.608458624,0.419751785,0.986020199,0.938626774,0.245144074,0.148720704,4,0,3,1,0.78093412,65.10919785,0.403188723,-1.129621381,-8.494751881,0.513735862
5642,1.787762322,1.076453118,2.65439655,0.729596465,0.214460758,0.314076679,0.85740789,0.12450393,0.28707911,7,1,3,3,0.983255872,26.96682564,0,-8.35363832,-29.24883644,0.718672399
5643,2.004235442,0.451818163,0.23951427,0.99139175,0.834454018,0.338039855,1.035785427,0.278884173,0.050500273,5,2,0,3,1.592583495,97.66425118,0.003786163,-0.826955743,-8.386977845,0.780298705
5644,1.914547996,2.024653338,1.066348718,0.025496307,0.511975105,0.386971724,0.991265863,0.27643575,0.377251512,6,3,0,3,2.956150856,186.5211694,2.01E-10,-1.780075627,-10.88955759,0.563255749
5645,0.445277882,2.337804432,1.299136218,0.759719976,0.560954684,0.278034364,0.896823021,0.140018169,0.169908524,7,1,3,3,0.960759912,25.90363438,1.53E-13,-4.672865559,-16.94759199,0.574947274
5646,0.055333278,1.182053111,1.491152854,0.598243976,0.383072621,0.016472888,0.951040451,0.160470513,0.042804077,7,1,3,3,0.975620124,25.29329989,0,-21.29953113,-57.503507,0.598488034
5647,1.086656673,2.875327525,1.779251079,0.129402636,0.729984961,0.568242672,1.058191362,0.302170177,0.136174602,6,3,1,2,2.804649289,172.4515651,0.011751355,-0.768502653,-8.736830575,0.755025606
5648,2.147621575,2.413955083,2.356394721,0.769281423,0.501079691,0.146691486,0.854173098,0.123121552,0.298026613,7,1,3,3,0.987810798,27.10380668,2.02E-13,-11.63303342,-31.42466062,0.469567934
5649,2.204833103,0.255003835,1.409904462,0.319877864,0.528022215,0.248643341,1.042530652,0.291158711,0.148436741,7,3,1,3,2.830736847,135.1495256,4.14E-13,-6.111641035,-20.07872092,0.482776
5650,0.522527119,0.665551629,0.749519271,0.148658314,0.424401019,0.225424015,0.912896567,0.226295188,0.344196086,4,1,0,3,1.216092421,76.48266149,5.18E-08,-2.394198061,-11.4643566,0.538774558
5651,1.267070578,1.085343736,0.153548445,0.873371377,0.194398416,0.147335819,0.884173185,0.217915828,0.088274683,4,0,3,1,0.672508754,56.80728669,0.25343824,-1.031412719,-8.198357926,0.595232137
5652,1.527779019,0.140792102,2.447008411,0.241940545,0.302155815,0.326760913,1.042194973,0.288316817,0.125290568,7,3,1,3,2.885307351,128.3019732,0,-6.154193577,-20.4143613,0.514026036
5653,0.06741457,0.306212325,2.751224999,0.475839716,0.582312424,0.091188391,0.994224939,0.250650459,0.086723166,4,1,0,3,1.360312618,79.68049795,3.00E-07,-18.65908099,-45.34978457,0.424728618
5654,0.210856993,2.22843778,2.710205736,0.709949534,0.816048203,0.957991045,0.982949382,0.266761597,0.026435526,0,0,0,0,0.807944523,101.8155793,0.245480312,-0.677624977,-7.517861862,0.903370967
5655,0.420506475,1.260434811,0.111950181,0.696858578,0.022409158,0.39367498,0.908080759,0.229834125,0.078483514,4,0,3,1,0.700630191,60.09239789,0.31644377,-1.016928467,-8.20076635,0.598562633
5656,1.014868735,0.512693454,0.086280334,0.948403997,0.040427354,0.378605601,0.913237788,0.229529941,0.034968263,4,0,3,1,0.689904285,59.83830427,0.316389998,-0.966552775,-8.109112796,0.644226772
5657,0.750236384,0.571620713,1.522719258,0.078039771,0.352133768,0.18726666,0.915143844,0.227205426,0.400841059,4,1,0,3,1.391957285,80.48644154,2.30E-08,-6.5525979,-20.23757499,0.455554511
5658,0.327669127,2.903725914,2.488921477,0.788911649,0.82222567,0.305123588,1.034476037,0.286460168,0.073168708,5,2,0,3,1.626701591,105.1678775,4.31E-09,-7.572723468,-22.39261531,0.44696281
5659,1.846568872,0.854053392,1.111795541,0.056660815,0.604622031,0.523494529,1.035445651,0.28879796,0.215361383,5,3,0,2,2.819551665,191.3052273,0.018396139,-0.719382064,-8.609376766,0.757732607
5660,1.084276689,1.608994535,1.11990061,0.964892501,0.630631951,0.304582983,0.927035793,0.191369471,0.097468317,4,1,0,3,1.053519091,47.8440781,6.86E-09,-3.694161976,-14.18968041,0.502398447
5661,0.825540719,0.858198598,1.507131923,0.271115837,0.505501231,0.256906706,0.98147511,0.272794507,0.299323675,5,2,0,3,1.674096525,114.5687688,1.45E-08,-5.287358001,-17.67461012,0.462127355
5662,1.84229473,1.356207012,2.519080076,0.099167562,0.171989417,0.467518333,0.862155805,0.244015474,0.595917509,3,1,1,1,0.90947843,71.43075529,0.220297427,-0.986697718,-8.257897089,0.606647181
5663,2.180730728,1.716048062,1.475195046,0.545179837,0.103364902,0.083488136,0.721088605,0.092087316,0.640281881,6,0,3,3,0.807978373,24.17177911,0,-11.71693507,-38.46541557,0.706699404
5664,0.88819887,2.083365726,2.953424101,0.037606752,0.317604008,0.812703304,0.950615206,0.275809349,0.289397238,5,1,3,1,0.845811226,67.09532518,0.447385094,-1.290734334,-8.817847901,0.456054214
5665,1.984846535,2.002445234,0.10298355,0.837618172,0.488392681,0.484397177,0.915904598,0.231805889,0.067724265,4,0,3,1,0.707836989,61.31745985,0.331654078,-0.977143851,-8.14713387,0.63271384
5666,0.025162042,0.664223148,0.870166657,0.375979941,0.804972551,0.862729975,0.991249205,0.269181295,0.020922068,0,0,0,0,0.833516394,108.3669597,0.221743527,-0.676685953,-7.515684931,0.899607925
5667,2.760400767,2.496630329,1.534444697,0.672940464,0.802230846,0.826915832,1.010103976,0.282593956,0.090444769,0,0,0,0,0.958556313,128.8145728,0.220333593,-0.665292558,-7.574391828,0.886364315
5668,1.764544277,2.283778239,2.654097311,0.021136926,0.298260845,0.046237635,0.743725846,0.157016304,0.908823904,5,1,1,3,1.062871317,47.63718612,1.25E-12,-23.09664187,-54.73323141,0.428424375
5669,2.198339897,0.539023962,2.900496016,0.906330341,0.853000804,0.672257707,1.02928572,0.27443696,0.038824916,2,1,0,1,1.213639375,140.7352572,0.100110829,-0.704644551,-7.810749892,0.807443009
5670,2.356351322,2.151866706,2.079880853,0.371173497,0.142086623,0.065664472,0.633573005,0.080556397,0.885603175,6,0,3,3,0.685014962,21.1374206,0,-14.15486708,-36.78208349,0.50769318
5671,2.387508703,1.061300345,1.307290454,0.798882615,0.533977091,0.216682486,0.914444241,0.206173147,0.201236613,4,1,0,3,1.097763095,62.48996033,2.76E-08,-5.845167752,-18.61241285,0.462216715
5672,2.579387099,2.441441995,0.055705917,0.987224618,0.035188216,0.655504002,0.931389558,0.235037073,0.022991207,4,0,3,1,0.713847765,62.19316847,0.358134043,-0.961570336,-8.138393865,0.645755474
5673,1.02509995,0.42960985,2.642734501,0.515389933,0.974924612,0.984267632,1.030198191,0.289412194,0.064717124,0,0,0,0,1.010282371,140.9325031,0.216120805,-0.649785075,-7.56703641,0.901032784
5674,0.582258644,0.460318864,1.095554024,0.536554775,0.379125966,0.141642469,0.917025949,0.220488587,0.279110417,4,1,0,3,1.148063145,69.1324754,1.53E-07,-6.201806464,-19.35364984,0.456824175
5675,1.839587412,0.958699301,1.773889958,0.257489259,0.247701718,0.957013543,0.949853368,0.270289214,0.367938797,5,1,3,1,0.915110048,67.06117862,0.452654573,-1.294787476,-8.890652102,0.446250204
5676,2.435395279,0.249082361,2.766288776,0.904462788,0.973414938,0.079758781,1.039950413,0.275494967,0.034912313,6,2,1,3,1.59913529,81.40379041,8.02E-08,-19.63429448,-47.5382791,0.425089566
5677,0.355298329,1.626391185,0.890442176,0.757729414,0.532017331,0.660312471,0.908616163,0.226762974,0.060251034,4,0,3,1,0.688268002,61.40807231,0.31193125,-0.830393277,-7.878290917,0.779143888
5678,1.431514191,1.771034606,0.017928748,0.090194201,0.066672154,0.105161257,0.947972226,0.280787772,0.378296685,5,1,3,1,0.899777175,62.6796239,0.451681131,-1.365427979,-9.001759348,0.43443278
5679,2.375867252,0.712902013,1.290375717,0.952573062,0.254344139,0.942469796,0.933921923,0.235408357,0.019470266,4,0,3,1,0.716193839,62.45979154,0.362946537,-0.974830939,-8.167606341,0.637722236
